time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
4482.801513	1.323626	16.944942	0.078113	153
4483.853229	1.503810	16.945572	0.088744	154
4484.895889	2.165828	16.936975	0.127876	155
4485.946599	3.032775	16.945463	0.178973	156
4486.990542	1.551311	16.888933	0.091854	157
4488.041863	2.214443	16.941208	0.130713	158
4489.083506	1.233280	16.927792	0.072855	159
4490.137065	2.062090	16.953758	0.121630	160
4491.179090	1.598861	16.951014	0.094322	161
4492.231334	2.374510	16.937883	0.140189	162
4493.274407	1.334883	16.944458	0.078780	163
4494.322677	1.931662	16.899759	0.114301	164
4495.369641	1.545107	16.929880	0.091265	165
4496.420520	1.506340	16.938040	0.088932	166
4497.462738	2.298087	16.945833	0.135614	167
4498.512811	2.800666	16.877897	0.165937	168
4499.558073	1.462808	16.932762	0.086389	169
4500.608095	1.900133	16.932211	0.112220	170
4501.653249	2.281632	16.927784	0.134786	171
4502.700123	2.202858	16.936323	0.130067	172
4503.748546	2.335922	16.931427	0.137964	173
4504.796867	1.956198	16.934162	0.115518	174
4505.842884	1.939876	16.925037	0.114616	175
4506.889684	2.594920	16.928604	0.153286	176
4507.937097	1.973009	16.941483	0.116460	177
4508.985428	2.243893	16.928196	0.132554	178
4510.031807	1.589051	16.867458	0.094208	179
4511.077831	2.220932	16.946434	0.131056	180
4512.126283	2.246608	16.929981	0.132700	181
4513.174450	2.602535	16.935738	0.153671	182
4514.220360	2.687902	16.940279	0.158669	183
4515.268220	1.908103	16.876497	0.113063	184
4516.314776	1.741654	16.921886	0.102923	185
4517.363648	1.968556	16.939568	0.116211	186
4518.408668	2.305728	16.936939	0.136136	187
4519.457586	2.661843	16.930683	0.157220	188
4520.503428	1.482406	16.940292	0.087508	189
4521.553275	1.746677	16.923180	0.103212	190
4522.596790	2.227028	16.932512	0.131524	191
4523.647753	2.672092	16.932125	0.157812	192
4524.690336	1.330805	16.894112	0.078773	193
4525.742626	2.865757	16.921186	0.169359	194
4526.785029	1.783165	16.916435	0.105410	195
4527.836685	2.556142	16.872320	0.151499	196
4528.879701	1.611127	16.911594	0.095268	197
4529.931183	2.767474	16.930357	0.163462	198
4530.973369	1.646563	16.886341	0.097509	199
4532.026801	2.103162	16.911833	0.124360	200
4533.068674	1.991988	16.922232	0.117714	201
4534.119355	2.242271	16.914852	0.132562	202
4535.163329	2.294802	16.924925	0.135587	203
4536.227648	3.091768	16.930202	0.182618	204
4537.257835	1.659954	16.935591	0.098016	205
4538.308190	2.507367	16.939487	0.148019	206
4539.352152	2.367452	16.921198	0.139910	207
4540.402846	3.088436	16.926805	0.182458	208
4541.446656	1.482449	16.928961	0.087569	209
4542.497991	2.229746	16.937796	0.131643	210
4543.541429	1.694998	16.911560	0.100227	211
4544.591649	2.451682	16.937685	0.144747	212
4545.636287	2.094318	16.922350	0.123760	213
4546.686203	2.655558	16.931980	0.156837	214
4547.730393	1.696301	16.915663	0.100280	215
4548.781534	2.340725	16.938145	0.138193	216
4549.823509	2.758256	16.908852	0.163125	217
4550.875898	2.769431	16.923409	0.163645	218
4551.918698	2.494419	16.926241	0.147370	219
4552.970880	3.028991	16.873499	0.179512	220
4554.013239	2.024360	16.902527	0.119767	221
4555.064140	2.313054	16.923792	0.136675	222
4556.107625	2.560538	16.928400	0.151257	223
4557.159392	3.028387	16.939793	0.178774	224
4558.201738	1.664836	16.932081	0.098324	225
4559.253399	2.892355	16.915173	0.170992	226
4560.296172	1.930590	16.940035	0.113966	227
4561.349020	2.822002	16.931036	0.166676	228
4562.390634	2.372017	16.939537	0.140028	229
4563.442567	2.966064	16.937620	0.175117	230
4564.498814	2.639081	16.921600	0.155959	231
4565.537249	2.245393	16.913967	0.132754	232
4566.580203	2.970594	16.883604	0.175945	233
4567.631559	2.611608	16.938438	0.154182	234
4568.675301	2.337333	16.916798	0.138166	235
4569.725655	3.062438	16.885168	0.181368	236
4570.770109	2.034567	16.928444	0.120186	237
4571.819735	2.564039	16.914392	0.151589	238
4572.863906	2.892376	16.934452	0.170798	239
4573.913999	2.956369	16.931225	0.174610	240
4574.959051	2.745058	16.933449	0.162109	241
4576.007840	2.326260	16.912975	0.137543	242
4577.053906	2.134122	16.937756	0.125998	243
4578.102336	2.574814	16.922205	0.152156	244
4579.147857	2.741884	16.913774	0.162110	245
4580.196422	3.096890	16.936556	0.182852	246
4581.256516	3.153447	16.926672	0.186300	247
4582.290645	2.281079	16.893284	0.135029	248
4583.337145	2.332895	16.902912	0.138017	249
4584.386454	2.182335	16.928526	0.128915	250
4585.431330	2.862441	16.916111	0.169214	251
4586.481281	3.081190	16.850172	0.182858	252
4587.524148	2.235400	16.915787	0.132149	253
4588.575061	2.456949	16.912039	0.145278	254
4589.619647	2.171367	16.938969	0.128188	255
4590.670032	2.265706	16.922266	0.133889	0
4591.714284	2.583787	16.919258	0.152713	1
4592.765274	3.295062	16.909449	0.194865	2
4593.807583	2.012766	16.926304	0.118914	3
4594.860000	2.779348	16.895763	0.164500	4
4595.902755	1.839420	16.935673	0.108612	5
4596.954659	2.844136	16.914961	0.168143	6
4597.996823	2.556281	16.907595	0.151191	7
4599.049326	3.227778	16.890530	0.191100	8
4600.091100	1.649085	16.920301	0.097462	9
4601.143262	3.377475	16.908298	0.199753	10
4602.185585	2.400912	16.882725	0.142211	11
4603.238140	2.618661	16.929684	0.154679	12
4604.280654	2.816483	16.929071	0.166370	13
4605.332002	3.675262	16.915880	0.217267	14
4606.374302	2.514993	16.909382	0.148734	15
4607.426424	3.543052	16.911032	0.209511	16
4608.469055	2.545841	16.920116	0.150462	17
4609.521282	2.730721	16.932905	0.161267	18
4610.563826	3.144315	16.929701	0.185728	19
4611.615050	2.622678	16.850864	0.155641	20
4612.658463	2.788345	16.918186	0.164813	21
4613.708975	3.547453	16.918556	0.209678	22
4614.752748	2.333410	16.920370	0.137905	23
4615.803621	2.637555	16.924461	0.155843	24
4616.847613	2.343803	16.879801	0.138853	25
4617.898213	2.791498	16.874861	0.165423	26
4618.941477	2.704777	16.919800	0.159859	27
4619.992604	3.369010	16.904509	0.199297	28
4621.035732	2.431573	16.926783	0.143652	29
4622.087488	3.417289	16.917501	0.201997	30
4623.130257	2.161923	16.890680	0.127995	31
4624.182293	2.828783	16.918947	0.167196	32
4625.224554	2.605849	16.918697	0.154022	33
4626.276298	3.518717	16.863352	0.208661	34
4627.332502	3.002534	16.931454	0.177335	35
4628.371231	3.722216	16.916857	0.220030	36
4629.413747	2.230072	16.918713	0.131811	37
4630.465900	2.952152	16.903543	0.174647	38
4631.507912	3.083042	16.923794	0.182172	39
4632.560210	3.972743	16.909237	0.234945	40
4633.602052	2.590063	16.862194	0.153602	41
4634.667846	3.835533	16.908434	0.226841	42
4635.696839	2.661587	16.926352	0.157245	43
4636.749246	2.832182	16.856464	0.168018	44
4637.791609	3.204850	16.908503	0.189541	45
4638.843117	3.479465	16.906063	0.205812	46
4639.885668	3.090421	16.910440	0.182752	47
4640.937007	3.559517	16.917818	0.210400	48
4641.980887	2.488388	16.923456	0.147038	49
4643.031198	3.161971	16.885979	0.187254	50
4644.075209	3.376139	16.867058	0.200162	51
4645.126174	3.564298	16.924227	0.210603	52
4646.169979	3.120939	16.930096	0.184343	53
4647.233401	4.214666	16.930796	0.248935	54
4648.264964	2.900592	16.894438	0.171689	55
4649.314449	3.172771	16.908287	0.187646	56
4650.372933	3.638768	16.930035	0.214930	57
4651.409164	3.713998	16.920034	0.219503	58
4652.453815	3.756513	16.924990	0.221951	59
4653.503577	3.711351	16.909754	0.219480	60
4654.548525	2.752756	16.909163	0.162797	61
4655.597610	3.007946	16.906614	0.177915	62
4656.642959	3.922535	16.920298	0.231824	63
4657.692505	3.669730	16.922209	0.216859	64
4658.736859	3.414825	16.909801	0.201944	65
4659.787528	3.568755	16.895813	0.211221	66
4660.831001	2.619660	16.926199	0.154770	67
4661.895531	3.636852	16.908091	0.215095	68
4662.925099	3.230129	16.917038	0.190939	69
4663.976399	3.160354	16.895603	0.187052	70
4665.019017	3.262908	16.853210	0.193607	71
4666.084683	4.223683	16.920763	0.249615	72
4667.113550	2.557086	16.903032	0.151280	73
4668.165606	3.841910	16.883068	0.227560	74
4669.221256	3.275532	16.906929	0.193739	75
4670.260853	3.171157	16.914701	0.187479	76
4671.302588	3.440965	16.909782	0.203490	77
4672.355298	3.524137	16.855989	0.209073	78
4673.397281	3.069900	16.921631	0.181419	79
4674.449112	3.682843	16.898691	0.217937	80
4675.491137	2.968901	16.906780	0.175604	81
4676.557166	4.008002	16.921606	0.236857	82
4677.585926	3.514677	16.900703	0.207960	83
4678.638529	3.178316	16.915791	0.187890	84
4679.680521	3.354799	16.927050	0.198192	85
4680.733118	3.997639	16.911276	0.236389	86
4681.774558	2.587031	16.902752	0.153054	87
4682.826793	2.970160	16.903107	0.175717	88
4683.870022	3.457679	16.904284	0.204545	89
4684.921329	3.269195	16.906273	0.193372	90
4685.963730	3.391251	16.922869	0.200395	91
4687.016081	4.112780	16.923479	0.243022	92
4688.058323	2.700325	16.899229	0.159790	93
4689.109632	3.600059	16.916388	0.212815	94
4690.153079	2.820127	16.893898	0.166932	95
4691.204787	3.700967	16.889597	0.219127	96
4692.247109	3.345398	16.909039	0.197847	97
4693.299455	4.111053	16.898582	0.243278	98
4694.341889	2.881675	16.921177	0.170300	99
4695.393686	4.100046	16.894852	0.242680	100
4696.436059	2.846264	16.929779	0.168122	101
4697.488004	3.759519	16.925533	0.222121	102
4698.530599	3.582811	16.914829	0.211815	103
4699.583363	4.015095	16.910601	0.237431	104
4700.624708	3.018884	16.919865	0.178422	105
4701.677265	4.352426	16.898914	0.257557	106
