time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
1510.380973	42.215992	12.493710	3.378980	80
1511.427614	40.514767	12.503386	3.240304	81
1512.478802	41.506954	12.505126	3.319195	82
1513.521478	41.811546	12.493365	3.346700	83
1514.573665	39.889400	12.491894	3.193223	84
1515.616669	40.771168	12.493929	3.263278	85
1516.668892	40.777843	12.494711	3.263608	86
1517.713074	41.919605	12.481341	3.358582	87
1518.763442	39.220612	12.503006	3.136894	88
1519.808264	41.410358	12.503345	3.311942	89
1520.858326	40.187824	12.503800	3.214049	90
1521.904719	41.232563	12.501444	3.298224	91
1522.953215	37.967709	12.507730	3.035540	92
1524.000307	41.495605	12.495267	3.320906	93
1525.046009	39.070362	12.499295	3.125805	94
1526.097503	42.130775	12.504121	3.369352	95
1527.140971	37.789940	12.509690	3.020854	96
1528.192809	41.558662	12.499539	3.324816	97
1529.234766	38.388817	12.523574	3.065325	98
1530.289342	39.811577	12.506296	3.183323	99
1531.342014	42.241848	12.476195	3.385796	100
1532.384360	41.255665	12.517072	3.295952	101
1533.423625	38.216240	12.502551	3.056675	102
1534.480880	40.628517	12.486671	3.253751	103
1535.520005	37.142719	12.505203	2.970181	104
1536.574878	41.134087	12.507659	3.288712	105
1537.614014	38.644184	12.501311	3.091211	106
1538.671093	39.804089	12.487244	3.187580	107
1539.710572	37.915913	12.488117	3.036160	108
1540.764536	40.632038	12.483306	3.254910	109
1541.805044	37.341606	12.496796	2.988095	110
1542.860319	39.667030	12.451188	3.185803	111
1543.901987	36.349522	12.500758	2.907785	112
1544.954196	39.501839	12.501571	3.159750	113
1545.997778	37.083340	12.493959	2.968102	114
1547.048179	39.941425	12.503613	3.194391	115
1548.106508	40.481415	12.502935	3.237753	116
1549.142066	39.847775	12.499144	3.188040	117
1550.191034	36.335506	12.485015	2.910329	118
1551.236988	38.561424	12.492853	3.086679	119
1552.286306	36.052521	12.483507	2.888012	120
1553.330966	38.779202	12.501369	3.101996	121
1554.382532	36.480606	12.441166	2.932250	122
1555.425914	37.917236	12.482023	3.037748	123
1556.477555	36.609592	12.504824	2.927638	124
1557.520609	37.357700	12.507215	2.986892	125
1558.573053	36.685867	12.493752	2.936337	126
1559.615849	36.892143	12.495651	2.952399	127
1560.678947	40.975811	12.486856	3.281516	128
1561.712197	35.986271	12.501340	2.878593	129
1562.761757	37.876137	12.499842	3.030130	130
1563.807489	35.847908	12.478295	2.872821	131
1564.856172	36.677212	12.478156	2.939314	132
1565.903902	34.977303	12.494887	2.799329	133
1566.951021	36.693161	12.494800	2.936675	134
1567.998786	35.690376	12.511729	2.852554	135
1569.045415	37.338200	12.505054	2.985849	136
1570.095345	34.704639	12.505395	2.775174	137
1571.140375	37.115414	12.462247	2.978228	138
1572.189965	34.378048	12.494654	2.751421	139
1573.235392	36.621216	12.496423	2.930536	140
1574.297235	37.838657	12.471468	3.034018	141
1575.330651	36.860966	12.482060	2.953116	142
1576.379356	34.956226	12.503153	2.795793	143
1577.426365	35.736549	12.432129	2.874532	144
1578.474772	33.901360	12.473147	2.717948	145
1579.521999	36.065090	12.504842	2.884090	146
1580.580569	38.823410	12.517649	3.101494	147
1581.617360	36.491779	12.504369	2.918323	148
1582.663453	35.062466	12.483789	2.808640	149
1583.713524	35.616371	12.489921	2.851609	150
1584.758254	34.396732	12.511731	2.749159	151
1585.808689	35.072525	12.496440	2.806602	152
1586.852798	35.353279	12.484381	2.831801	153
1587.904241	34.914356	12.505025	2.792026	154
1588.947885	34.961800	12.500983	2.796724	155
1589.999365	34.088097	12.475356	2.732435	156
1591.043135	34.822758	12.486085	2.788926	157
1592.094468	33.604351	12.490152	2.690468	158
1593.138625	35.403530	12.489923	2.834568	159
1594.188739	33.470512	12.476996	2.682578	160
1595.234426	35.138466	12.446052	2.823262	161
1596.283747	32.669579	12.508026	2.611889	162
1597.330849	33.803757	12.506245	2.702950	163
1598.377424	32.511364	12.491555	2.602668	164
1599.438271	39.554287	12.486538	3.167755	165
1600.472102	32.586845	12.494176	2.608163	166
1601.522008	35.148975	12.495052	2.813032	167
1602.566026	32.556850	12.502906	2.603943	168
1603.617581	35.149166	12.492854	2.813542	169
1604.660964	31.911175	12.500350	2.552823	170
1605.713469	34.209625	12.481698	2.740783	171
1606.756077	31.942938	12.505822	2.554245	172
1607.808614	34.585361	12.506128	2.765473	173
1608.851386	31.661991	12.502098	2.532534	174
1609.903716	33.963062	12.482374	2.720882	175
1610.946102	31.420053	12.456114	2.522460	176
1611.998659	33.507996	12.501291	2.680363	177
1613.041522	32.053741	12.500469	2.564203	178
1614.093092	34.248638	12.495605	2.740855	179
1615.136929	31.930813	12.494648	2.555559	180
1616.187577	33.819256	12.504438	2.704580	181
1617.233307	30.907759	12.479417	2.476699	182
1618.282194	32.908344	12.451702	2.642879	183
1619.328252	31.955318	12.506295	2.555139	184
1620.375774	33.951694	12.494656	2.717298	185
1621.424955	31.314886	12.502258	2.504739	186
1622.482418	37.013401	12.499609	2.961165	187
1623.519936	31.366669	12.486110	2.512125	188
1624.565550	32.099739	12.480000	2.572095	189
1625.615508	31.273195	12.485138	2.504834	190
1626.659949	32.265697	12.485246	2.584306	191
1627.711068	31.902391	12.492498	2.553724	192
1628.755287	31.578909	12.488548	2.528629	193
1629.806053	31.723816	12.498816	2.538146	194
1630.849940	31.628988	12.499129	2.530495	195
1631.900962	32.021164	12.505765	2.560512	196
1632.945310	31.505253	12.500551	2.520309	197
1633.995708	31.805811	12.501285	2.544204	198
1635.041048	30.833517	12.492520	2.468158	199
1636.090335	31.812206	12.506639	2.543626	200
1637.136755	30.469564	12.500661	2.437436	201
1638.184893	31.496258	12.475083	2.524733	202
1639.232010	30.595284	12.492564	2.449080	203
1640.279393	32.619564	12.497464	2.610095	204
1641.327581	30.375309	12.477818	2.434345	205
1642.374132	31.883720	12.473818	2.556051	206
1643.422753	29.906347	12.501762	2.392171	207
1644.469334	31.600698	12.496635	2.528737	208
1645.517789	30.366312	12.502099	2.428897	209
1646.564227	31.895287	12.497980	2.552035	210
